DeviceSerial;Name1;Name2;DevicePositionID;StatusID;ExternalRef
8113807;REMOVED DEVICES;8113807 MTH;10;5;8113807 MTH
8113816;REMOVED DEVICES;8113816;10;5;8113816
8113819;REMOVED DEVICES;8113819;10;5;8113819
8113828;REMOVED DEVICES;8113828 MTH DEVICE;10;5;8113828 MTH DEVICE
8113853;REMOVED DEVICES;8113853 PSH DEVICE;10;5;8113853 PSH DEVICE
8113854;REMOVED DEVICES;8113854  PSH DEVICE;10;5;8113854  PSH DEVICE
8113929;REMOVED DEVICES;8113929 RTB DEVICE;10;5;8113929 RTB DEVICE
8114204;REMOVED DEVICES;8114204 PSH DEVICE;10;5;8114204 PSH DEVICE
8114227;REMOVED DEVICES;8114227 MTH DEVICE;10;5;8114227 MTH DEVICE
8114285;REMOVED DEVICES;8114285;1;4;8114285
8114336;REMOVED DEVICES;8114336 RTB DEVICE;10;5;8114336 RTB DEVICE
8114368;REMOVED DEVICES;8114368 RTB DEVICE;10;5;8114368 RTB DEVICE
8114371;REMOVED DEVICES;8114371;10;4;8114371
8114379;REMOVED DEVICES;8114379 NEL DEVICE;10;5;8114379 NEL DEVICE
8114380;REMOVED DEVICES;8114380 RTB DEVICE;10;5;8114380 RTB DEVICE
8114413;REMOVED DEVICES;8114413 PMB;10;5;8114413 PMB
8114423;REMOVED DEVICES;8114423 PMB;10;5;8114423 PMB
8114432;REMOVED DEVICES;8114432 RTB DEVICE;10;5;8114432 RTB DEVICE
8114435;REMOVED DEVICES;8114435 RTB DEVICE;10;5;8114435 RTB DEVICE
8114465;REMOVED DEVICES;8114465 RTB DEVICE;10;5;8114465 RTB DEVICE
8115420;REMOVED DEVICES;8115420;10;5;8115420
8115559;REMOVED DEVICES;8115559 NEL DEVICE;10;5;8115559 NEL DEVICE
8115623;REMOVED DEVICES;8115623 NEL;10;5;8115623 NEL
8110476;REMOVED DEVICES;DAMAGED;10;5;DAMAGED
8101858;REMOVED DEVICES;JHB1331;2;4;JHB1331
8100655;REMOVED DEVICES;TESTABC;2;4;TESTABC
8109871;REMOVED DEVICES;WIT9215080 BOMED;2;4;WIT9215080 BOMED
8110988;REMOVED DEVICES;WIT9215080D BOMED;1;4;WIT9215080D BOMED
8092981;REMOVED DEVICES;WITE809D;1;4;WITE809D
8115560;TOTAL ELANDSRAND;RTBH752;2;4;H752
8113820;TOTAL ELANDSRAND;RTBH752D;1;4;H752D
8109302;SASOL WATERMEYER;ABWIT11148D;1;4;11148D
8110823;LESLIE CENTRE;WIT6186343;2;4;6186343
8113765;LESLIE CENTRE;WIT6186343D;1;4;6186343D
8110958;SKY VILLAGE;WIT9215088;2;4;9215088
8113719;SKY VILLAGE;WIT9215088D;1;4;9215088D
8110887;SECUNDA MALL ATM;WIT9215086;2;4;9215086
8113745;SECUNDA MALL ATM;WIT9215086D;1;4;9215086D
8110971;SECUNDA MALL;WIT9215087;2;4;9215087
8113744;SECUNDA MALL;WIT9215087D;1;4;9215087D
8108764;SHOPRITE OXFORD STREET;ABESL12743;2;4;12743
8109041;CHECKERS EMPANGENI;ABRCB8267D;1;4;8267D
8115670;ENGEN EVANDER;WIT9215337;2;4;9215337
8115632;ENGEN EVANDER;WIT9215337D;1;4;9215337D
8110289;SASOL SECUNDA;WIT9215085;2;4;9215085
8110963;SASOL SECUNDA;WIT9215085D;1;4;9215085D
8110866;CALTEX  SENTINEL MOTERS;NCS7541020;2;4;7541020
8110588;CALTEX  SENTINEL MOTERS;NCS7541020D;1;4;7541020D
8110603;EKHAYA MALL;WITDP70;2;4;DP70
8109880;EKHAYA MALL;WITDP70D;1;4;DP70D
8108690;P&P FOURWAYS;ABMID12457D;1;4;12457D
8113056;ENGEN SUN CITY;RTB9876043;2;4;9876043
8113057;ENGEN SUN CITY;RTB9876043D;1;4;9876043D
8110925;UMFOLOZI CASINO;RCB07541026;2;4;07541026
8111415;UMFOLOZI CASINO;RCB07541026D;1;4;07541026D
8113111;PNP PROPER MARKET;WITFY55;2;4;FY55
8113096;PNP PROPER MARKET;WITFY55D;1;4;FY55D
8113092;SAVEMORE ALLDAYS;POL06186345;2;4;06186345
8113868;BRAM FISCHER INTERNATIONAL AIRPORT;BFN05458198;2;4;05458198
8113869;BRAM FISCHER INTERNATIONAL AIRPORT;BFN05458198D;1;4;05458198D
8113100;HANKEY SENTRUM;PE07593010;2;4;07593010
8113093;HANKEY SENTRUM;PE07593010D;1;4;07593010D
8108960;BOXER MOUNT AYLIFF;MTHGK88;2;4;GK88
8113790;BOXER MOUNT AYLIFF;MTHGK88D;1;4;GK88D
8113193;RICHMOND;PMB7541024;2;4;7541024
8113110;RICHMOND;PMB7541024D;1;4;7541024D
8110796;CALTEX UMKOMAAS;PSH06967132;2;4;06967132
8113109;CALTEX UMKOMAAS;PSH06967132D;1;4;06967132D
8113194;SHELL SCOTTBURGH MOTORS;PSH06188183;2;4;06188183
8113042;SHELL SCOTTBURGH MOTORS;PSH06188183D;1;4;06188183D
8113192;UMKOMAAS SAICOR;PSH06188181;2;4;06188181
8113094;UMKOMAAS SAICOR;PSH06188181D;1;4;06188181D
8113227;UMKOMAAS PROPERTY INVESTMENT;PSH06188146;2;4;06188146
8113045;UMKOMAAS PROPERTY INVESTMENT;PSH06188146D;1;4;06188146D
8113055;SHELL MURRAY & DADDY UMZINTO;PSH06188177D;1;4;06188177D
8113115;GMALAKHE SHOPPING CENTRE;PSH07541031;2;4;07541031
8113059;GMALAKHE SHOPPING CENTRE;PSH07541031D;1;4;07541031D
8110657;WARTBURG MALL;ABPMB90532D;1;4;90532D
8113122;AMANDLA SUPERMARKET;PMB7541023;2;4;7541023
8113089;AMANDLA SUPERMARKET;PMB7541023D;1;4;7541023D
8113955;HAMMERSDALE JUNCTION;PMBZ234;2;4;Z234
8113948;HAMMERSDALE JUNCTION;PMBZ234D;1;4;Z234D
8113130;FNB FRANSHOEK;CPT7597008;2;4;7597008
8113069;FNB FRANSHOEK;CPT7597008D;1;4;7597008D
8100031;FNB FRANSHOEK;CPTB123DD;2;4;B123DD
8111350;NONGOMA SPAR;RCB9685005;2;4;9685005
8113054;BOXER NIGEL;KEMH948;2;4;H948
8113033;BOXER NIGEL;KEMH948D;1;4;H948D
8113206;QUEENSTOWN;UBESL71107;2;4;71107
8113190;QUEENSTOWN;UBESL71107D;1;4;71107D
8113180;LADY FRERE;UBESL71113;2;4;71113
8113189;LADY FRERE;UBESL71113D;1;4;71113D
8113207;UNIVERSITY KZN HOWARD COLLEGE;DBN05243067;2;4;05243067
8111045;UNIVERSITY KZN HOWARD COLLEGE;DBN05243067D;1;4;05243067D
8113200;SASOL FAIRBREEZE;DBN05243044;2;4;05243044
8113184;SASOL FAIRBREEZE;DBN05243044D;1;4;05243044D
8113203;UMHLOTI KWIKSPAR;DBN05243035;2;4;05243035
8113195;UMHALI FRESH PRODUCE;DBN05243027;2;4;05243027
8113211;HILLCREST ORIVATE HOSPITAL;DBN09685180;2;4;09685180
8113191;SUNRISE PARK SHOPPING CENTRE;RTB9876045;2;4;9876045
8113188;SUNRISE PARK SHOPPING CENTRE;RTB9876045D;1;4;9876045D
8113205;STERKSPRUIT;UBBFN71106;2;4;71106
8113187;STERKSPRUIT;UBBFN71106D;1;4;71106D
8113198;FLAGSTAFF SHOPPING CENTRE;MTHDP85;2;4;DP85
8113196;FLAGSTAFF SHOPPING CENTRE;MTHDP85D;1;4;DP85D
8113185;BOXER BHAMSHELA;PMB7541029;2;4;7541029
8113183;BOXER BHAMSHELA;PMB7541029D;1;4;7541029D
7541055;BUFFELSPARK CENTRE;RTB70303;2;4;70303
7540964;BUFFELSPARK CENTRE;RTB70303D;1;4;70303D
8110399;SAM NTULI MALL;JHB90486;2;4;90486
8113182;U-BANK PSJ;UBA71119;2;4;71119
8113181;U-BANK PSJ;UBA71119D;1;4;71119D
8109745;ULUNDI MALL 1;ABRCB11372D;1;4;11372D
8113965;IMPENDLE;PMBM415;2;4;M415
8113123;IMPENDLE;PMBM415D;1;4;M415D
8091415;BETHAL MALL;WITL015;2;4;L015
8111564;BETHAL MALL;WITL015.;2;4;L015.
8111342;BETHAL MALL;WITL015D;1;4;L015D
8111595;PICK N PAY GRABOUW;CPTGK01 ;2;4;GK01 
8111584;PICK N PAY GRABOUW;CPTGK01D;1;4;GK01D
8113647;TUBATSE CROSSING 1;NELGM26;2;4;GM26
8111540;TUBATSE CROSSING 1;NELGM26D;1;4;GM26D
8113772;TUBATSE CROSSING 2;NELY407;2;4;Y407
8111560;KEYARONA;UBA70301 ;2;4;70301
8111541;KEYARONA;UBA70301D;1;4;70301D
8111562;KEYARONA;UBA70304;2;4;70304
8108657;SUPERSPAR MALVERN;ABKEM8028D;1;4;8028D
8109775;MAHLAKUNG;ABPOL10338D;1;4;10338D
8111388;BOXER IDUTYWA;MTHFD97;1;4;FD97
8111345;BOXER IDUTYWA;MTHFD97D;1;4;FD97D
8108898;STATION BAZAAR BAR;ABKEM12483;2;4;12483
8111389;COLCHESTER;PE08817002;2;4;08817002
8111363;COLCHESTER;PE08817002D;1;4;08817002D
8111362;PATERSON;PE08817001;2;4;08817001
8111349;PATERSON;PE08817001D;1;4;08817001D
8111375;LESLIE CENTRE;WIT09215050;2;4;09215050
8111374;LESLIE CENTRE;WIT09215050D;1;4;09215050D
8114687;RATSOMA;POLGN80;2;4;GN80
8111348;RATSOMA;POLGN80D;1;4;GN80D
8110591;THE STABLES;ABCPT8123D;1;4;8123D
8114706;SIMMUNYE RESIDENCE;RTB9876046;2;4;9876046
8114674;SIMMUNYE RESIDENCE;RTB9876046D;1;4;9876046D
8114679;BELL EQUIPMENT;RCB912024;2;4;912024
8114673;BELL EQUIPMENT;RCB912024D;1;4;912024D
8114709;BOARDWALK AT INKWAZI GAME;RCB912040;2;4;912040
8114671;BOARDWALK AT INKWAZI GAME;RCB912040D;1;4;912040D
8114682;BOARDWALK AT INKWAZI PICK N PAY;RCB912189;2;4;912189
8114676;BOARDWALK AT INKWAZI PICK N PAY;RCB912189D;1;4;912189D
8114684;BOXER RICHARDS BAY;RCB912022;2;4;912022
8114683;BOXER RICHARDS BAY;RCB912022D;1;4;912022D
8114972;BP BULLION BOULEVARD;RCB912162;2;4;912162
8113866;BP BULLION BOULEVARD;RCB912162D;1;4;912162D
8114710;ENGEN ALTON SERVICE STATION;RCB912119;2;4;912119
8114681;ENGEN ALTON SERVICE STATION;RCB912119D;1;4;912119D
8098109;ENGEN NGWELEZANE;RCB912025;2;4;912025
8106950;ENGEN NGWELEZANE;RCB912025D;1;4;912025D
8093285;ENGEN NGWENYA SERVICE STATION;RCB912007;2;4;912007
8093306;ENGEN NGWENYA SERVICE STATION;RCB912007D;1;4;912007D
7466590;ENGEN NSELENI CONVINIIENCE CENTRE;RCB912026;2;4;912026
8106877;ENGEN NSELENI CONVINIIENCE CENTRE;RCB912026D;1;4;912026D
8114707;ENGEN RICHARDS BAY SERVICE STATION;RCB912181;2;4;912181
8114689;ENGEN RICHARDS BAY SERVICE STATION;RCB912181D;1;4;912181D
8090726;ESSENWOOD SHOPPING CENTRE;RCB912166D;1;4;912166D
8111537;FIVE WAY MALL1;RCB912186;2;4;912186
8108660;FIVE WAY MALL1;RCB912186D;1;4;912186D
8106948;FIVE WAY MALL1;RCB912187;2;4;912187
8114678;LAKESIDE MALL (KZN);RCB912018;2;4;912018
8114677;LAKESIDE MALL (KZN);RCB912018D;1;4;912018D
8108590;MARLIN MALL;RCB912175;2;4;912175
8093240;MARLIN MALL;RCB912175D;1;4;912175D
8111455;OK EMPANGENI SHOPPING CENTRE 1;RCB912027;2;4;912027
8111538;OK EMPANGENI SHOPPING CENTRE 1;RCB912027D;1;4;912027D
8110181;OK EMPANGENI SHOPPING CENTRE 1;RCB912028;2;4;912028
8110961;OK EMPANGENI SHOPPING CENTRE 1;RCB912028D;1;4;912028D
8114690;RICHARDS BAY CHECKERS 1;RCB912011;2;4;912011
8114688;RICHARDS BAY CHECKERS 1;RCB912011D;1;4;912011D
8114705;RICHARDS BAY CHECKERS 1;RCB912021;2;4;912021
8110187;SHELL EAST ZULU;RCB912122;2;4;912122
8106937;SHELL EAST ZULU;RCB912122D;1;4;912122D
8109139;THE MALL MEER AND SEE;RCB912029;2;4;912029
8095097;THE MALL MEER AND SEE;RCB912029D;1;4;912029D
8114686;TOWN SQUARE CENTRE;RCB912173;2;4;912173
8114675;TOWN SQUARE CENTRE;RCB912173D;1;4;912173D
7541020;CALTEX BRACKENHAM;RCB912164;2;4;912164
8113766;CALTEX BRACKENHAM;RCB912164D;1;4;912164D
8093307;EMPANGENI SANLAM;RCB912180;2;4;912180
8111197;EMPANGENI SANLAM;RCB912180D;1;4;912180D
8113743;MOUNTFLETCHER SQUARE;PSHBC56;2;4;BC56
8110247;MOUNTFLETCHER SQUARE;PSHBC56D;1;4;BC56D
8106933;MODIKWA MINE;UBPLK71203;2;4;71203
8091449;MODIKWA MINE;UBPLK71203D;1;4;71203D
8113701;SHOPRITE NKANDLA;RCBC067;2;4;C067
8111583;SHOPRITE NKANDLA;RCBC067D;1;4;C067D
8111017;BOXER MUSINA;LTTGP17;2;4;GP17
8106932;BOXER MUSINA;LTTGP17D;1;4;GP17D
8093309;VUWANI LIFESTYLE;LTTJ923;2;4;J923
8108534;VUWANI LIFESTYLE;LTTJ923D;1;4;J923D
8110621;ACORNHOEK PLAZA;NEL9215053;2;4;9215053
7540958;ACORNHOEK PLAZA;NEL9215053D;1;4;9215053D
8110968;AVONMORE SUPERSPAR;DBN05243031;2;4;05243031
8109911;CHECKMART CRESENT OVERPORT;DBN05243030;2;4;05243030
8108866;CROSSWAYS KWIKSPAR;DBN05243010;2;4;05243010
8110679;CHECKSTART DURBAN;DBN05243009;2;4;05243009
8110883;CITY HOSPTAL;DBN05243054;2;4;05243054
8110339;EASY DOES IT INVESTMENTS;DBN05243011;2;4;05243011
8109178;ETHEKWINI HOSPITAL AND HEART CENTRE;DBN05243012;2;4;05243012
8109848;GREUVILLE RACECOURSE;DBN05243036;2;4;05243036
8108856;GREUVILLE RACECOURSE;DBN05243036D;1;4;05243036D
8108717;INKOSI ALBERT LUTHULI CANTRAL HOSPITAL;DBN05243015;2;4;05243015
8110867;KWIKSPAR RANDLES ROAD;DBN05243018;2;4;05243018
8110050;MODEL KWIKSPAR;DBN05243022;2;4;05243022
8109970;NIZAMIE SPAR;DBN05243023;2;4;05243023
8108932;THE SHARKS;DBN05243039;2;4;05243039
8111009;THE SHARKS;DBN05243039D;1;4;05243039D
8110705;UNIVERSITY OF TECH KZN;DBN05243038;2;4;05243038
8110174;UNIVERSITY OF TECH KZN;DBN05243038D;1;4;05243038D
8110212;DYNAMO CENTRE;DBN05243062;2;4;05243062
8108931;ENGEN MARIAN STAR COVENIENCE CENTRE;DBN05243034;2;4;05243034
8110627;ISIPINGO HOSPITAL;DBN06967188;2;4;06967188
8109929;ISLANDVIEW SUPERETTE;DBN05243016;2;4;05243016
8110223;MAIN KWIK SPAR;DBN05243057;2;4;05243057
8110663;MEGA SUPERSPAR PINETOWN;DBN05243059;2;4;05243059
8108915;BOXER DASSENHOEK PUNCH;DBN05243053;2;4;05243053
8110848;UNIVERSITY OF KWAZULU NATAL WESTVILLE;DBN05243043;2;4;05243043
8110969;UNIVERSITY OF KWAZULU NATAL WESTVILLE;DBN05243043D;1;4;05243043D
8091458;TOYOTA PROSPECTION;DBN05243040;2;4;05243040
8093955;TOYOTA PROSPECTION;DBN05243040D;1;4;05243040D
8109241;TOYOTA PROSPECTION;DBN054243040DD;2;4;054243040DD
8110238;SHELL MARIANHILL;DBN05243066;2;4;05243066
8109393;SHELL MARIANHILL;DBN05243066D;1;4;05243066D
8110697;SPAR BOTHASIG;ABCPT11912D;1;4;11912D
8108878;DAINFERN;JHBGH40;2;4;GH40
8108382;DAINFERN;JHBGH40D;1;4;GH40D
8108333;SASOL NYLSTROOM;POL6186384;2;4;6186384
8109053;SASOL NYLSTROOM;POL6186384D;1;4;6186384D
8110957;VIVA NDLWANA ;POL06186385;2;4;06186385
8108664;VIVA NDLWANA ;POL06186385D;1;4;06186385D
8110790;EPHONDWENI;RCBCW21;2;4;CW21
8110572;EPHONDWENI;RCBCW21D;1;4;CW21D
8110294;NKUNA KRAAL;LTTC801;2;4;C801
8110589;NKUNA KRAAL;LTTC801D;1;4;C801D
8109232;BOXER STEILOOP;POLQ156;2;4;Q156
8110173;BOXER STEILOOP;POLQ156D;1;4;Q156D
8110153;SPAR NQAMAKWE;ESL07593011;2;4;07593011
8110010;SPAR NQAMAKWE;ESL07593011D;1;4;07593011D
8108895;BUSHBUCKRIDGE MALL;NELD039;2;4;D039
8110979;BUSHBUCKRIDGE MALL;NELD039D;1;4;D039D
8111351;LETLHABILE SQUARE;RTB538;1;4;538
8109746;TESTING DEVICE;PSHS1958109746;2;4;1958109746
8110325;TESTING DEVICE;PSHS195D8110325;1;4;195D8110325
8113228;U SAVE MAPELA;POLCL26;2;4;CL26
8113101;U SAVE MAPELA;POLCL26D;1;4;CL26D
8091407;U SAVE MAPELA;POLCP01;2;4;CP01
8114764;SHOPRITE GRABOUW;CPTDY86;2;4;DY86
8110334;SHOPRITE GRABOUW;CPTDY86D;1;4;DY86D
8110326;CACTUS CENTRE;KEMGT44;2;4;GT44
8111201;CACTUS CENTRE;KEMGT44D;1;4;GT44D
8108882;SHELL ULTRA CITY;KBY01359138;2;4;01359138
8093188;SHELL ULTRA CITY;KBY01359138D;1;4;01359138D
8113530;SHELL ULTRA CITY GREEN STREET MOTORS;KBY01359139;2;4;01359139
8106922;SHELL ULTRA CITY GREEN STREET MOTORS;KBY01359139D;1;4;01359139D
8113805;GALSEHWE PLAZA;KBY05458042;2;4;05458042
8108833;GALSEHWE PLAZA;KBY05458042D;1;4;05458042D
8106874;TOTAL KIMBERLEY;KBY05458089;2;4;05458089
8101023;TOTAL KIMBERLEY;KBY05458089D;1;4;05458089D
8108630;UBANK WEST STREET;UBKEM12107;2;4;12107
8094306;UBANK WEST STREET;UBKEM12107D;1;4;12107D
8094284;UBANK WEST STREET;UBKEM22107;2;4;22107
8113797;OVERLAND LIQUOR HOMEVALE;KBY05458108;2;4;05458108
8110143;OVERLAND LIQUOR HOMEVALE;KBY05458108D;1;4;05458108D
8107006;NORTHERM CAPE MALL;KBY05458134;2;4;05458134
8091446;NORTHERM CAPE MALL;KBY05458134D;1;4;05458134D
8113531;SUPER SPAR MONUMENT;KBY05458146;2;4;05458146
8107086;SUPER SPAR MONUMENT;KBY05458146D;1;4;05458146D
8113833;SHELL ULTRA CITY KIMBERLEY;KBY05458148;2;4;05458148
8095622;SHELL ULTRA CITY KIMBERLEY;KBY05458148D;1;4;05458148D
8111116;K W A MOTORS;KBY05458172;2;4;05458172
8110199;K W A MOTORS;KBY05458172D;1;4;05458172D
8110423;SASOL BARKLEY ROAD;KBY05458175;2;4;05458175
8107084;SASOL BARKLEY ROAD;KBY05458175D;1;4;05458175D
8110357;KIMPARK SHOPPING CENTRE;KBY05458196;2;4;05458196
8110208;KIMPARK SHOPPING CENTRE;KBY05458196D;1;4;05458196D
8098989;YEOMAN DRANKWINKEL;KBY05458149;2;4;05458149
8094235;YEOMAN DRANKWINKEL;KBY05458149D;1;4;05458149D
8101291;DEALESVILLE;KBY09874116;2;4;09874116
8103129;DEALESVILLE;KBY09874116D;1;4;09874116D
8111359;BOSHOF;KBY09874117;2;4;09874117
8096172;BOSHOF;KBY09874117D;1;4;09874117D
8111039;KEABETSWE FILLING STATION 2;WITB315D;1;4;B315D
8113229;ACACIA HOUSE;DBN05243063;2;4;05243063
8108580;MONTE CASINO ABSA;ABMID90029;2;4;90029
8109283;MONTE CASINO ABSA;ABMID90030;2;4;90030
8109824;MONTE CASINO ABSA;ABMID90031;2;4;90031
8108813;ENGEN SABIE;NELV751;2;4;V751
8110953;ENGEN SABIE;NELV751D;1;4;V751D
8110165;BOXER UMZUMBE;PSHS195;2;4;S195
8106941;BOXER UMZUMBE;PSHS195D;1;4;S195D
8108349;SHELL N4;RTB9876050;2;4;9876050
8106938;SHELL N4;RTB9876050D;1;4;9876050D
8114406;BOXER ESHOWE 2;RCBFT10;2;4;FT10
8106944;BOXER ESHOWE 2;RCBFT10D;1;4;FT10D
8096018;CALITZDORP 1 DDU;GEOJ399;2;4;J399
8102881;CALITZDORP 1 DDU;GEOJ399D;1;4;J399D
8111062;CALITZDORP DDU 2;GEOJ400;2;4;J400
8110295;CALITZDORP DDU 2;GEOJ400D;1;4;J400D
8103858;UNIONDALE;GEOJ076;2;4;J076
8113770;UNIONDALE;GEOJ076D;1;4;J076D
8109580;OUDTSHOORN QUEEN'S MALL;GEO6722;2;4;6722
8108771;OUDTSHOORN QUEEN'S MALL;GEO6722D;1;4;6722D
8100590;VUWANI BUSINESS AND LIFESTYLE;LTT6186389;2;4;6186389
8109120;VUWANI BUSINESS AND LIFESTYLE;LTT6186389D;1;4;6186389D
8110027;CALTEX ELEPHANT COAST;RCB9685007;2;4;9685007
8110144;CALTEX ELEPHANT COAST;RCB9685007D;1;4;9685007D
8110159;PUMA ELUKWATINI;NEL9215294;2;4;9215294
8110016;PUMA ELUKWATINI;NEL9215294D;1;4;9215294D
8106980;EMBALENHLE OFFSITE;WITB955;2;4;B955
8100656;EMBALENHLE OFFSITE;WITB955D;1;4;B955D
8114420;PAULPIETERSBURG SHOPPING;NCSV854;2;4;V854
8113618;PAULPIETERSBURG SHOPPING;NCSV854D;1;4;V854D
8113097;BARGAIN WHOLESALERS CHIEF SUPERMARKET;PSH06188001;2;4;06188001
8113113;BARGAIN WHOLESALERS PORT EDWARD;PSH06188005;2;4;06188005
8113075;BARGAIN WHOLESALERS XPRESS;PSH06188006;2;4;06188006
8113120;BARGAIN WHOLESALERS HARDING;PSH06188007;2;4;06188007
8113112;BARGAIN WHOLESALERS MANABA;PSH06188008;2;4;06188008
8111026;MERINO MALL;NCSK233;2;4;K233
8109840;MERINO MALL;NCSK233D;1;4;K233D
8113119;SHOPRITE ZWELENTEMBA;CPT3631;2;4;3631
8111568;SHOPRITE ZWELENTEMBA;CPT3631D;1;4;3631D
8113076;BLOCK PRICE;CPTD849;2;4;D849
8113037;BLOCK PRICE;CPTD849D;1;4;D849D
8113077;SHELL SURUR;CPTK057;2;4;K057
8113072;SHELL SURUR;CPTK057D;1;4;K057D
8113078;ROODEWAL SUPERMARKET;CPTK689;2;4;K689
8111504;ROODEWAL SUPERMARKET;CPTK689D;1;4;K689D
8111543;CHRISMAR BUTCHERY;CPTL629;2;4;L629
8111542;CHRISMAR BUTCHERY;CPTL629D;1;4;L629D
8113098;SHOPRITE RUSSEL STREET;CPTW608;2;4;W608
8113074;SHOPRITE RUSSEL STREET;CPTW608D;1;4;W608D
8113118;MOUNTAIN MILL SHOPPING CENTRE;CPTV583;2;4;V583
8113073;MOUNTAIN MILL SHOPPING CENTRE;CPTV583D;1;4;V583D
8113083;WORCESTER;CPTP000;2;4;P000
8113081;WORCESTER;CPTP000D;1;4;P000D
8113082;WORCESTER HIGH STREET OFFSITE;CPTN859;2;4;N859
8114304;WORCESTER HIGH STREET OFFSITE;CPTN859D;2;4;N859D
8113224;BOXER WORCESTER;CPTN349;2;4;N349
8113084;BOXER WORCESTER;CPTN349D;1;4;N349D
8108939;BOXER PINETOWN;DBN05243065;2;4;05243065
8100635;BOXER PINETOWN;DBN05243065D;1;4;05243065D
8109973;BARGAIN WHOLESALERS PORT SHEPSTONE;PSH06188011;2;4;06188011
8113080;MATSAMO MALL;NELP564;2;4;P564
8114292;MATSAMO MALL;NELP564D;1;4;P564D
8114293;MAMAILA MALL;LTTH247;2;4;H247
8114289;MAMAILA MALL;LTTH247D;1;4;H247D
8114288;ANDERSON GARAGE;PMBC937;2;4;C937
8114287;ANDERSON GARAGE;PMBC937D;1;4;C937D
8114291;BRITS MALL;UBRTB70501;2;4;70501
8113079;BRITS MALL;UBRTB70501D;1;4;70501D
8114301;BRITS MALL;UBRTB70502;2;4;70502
8111576;BOXER EMBALENHLE;WITH783;2;4;H783
8111343;BOXER EMBALENHLE;WITH783D;1;4;H783D
8113672;KWABHACA MALL;MTHR151;2;4;R151
8113656;KWABHACA MALL;MTHR151D;1;4;R151D
8114303;BOXER BIZANA 2;PSHY922;2;4;Y922
8114300;BOXER BIZANA 2;PSHY922D;1;4;Y922D
8114299;CALTEX SRUISBAAI;CPT6969048;2;4;6969048
8111642;CALTEX SRUISBAAI;CPT6969048D;1;4;6969048D
8110981;PNP SAFARI CENTRE;RTBFY44;2;4;FY44
8110347;PNP SAFARI CENTRE;RTBFY44D;1;4;FY44D
8113209;ANGIN COURT SHOPPING CENTRE;NEL9215249;2;4;9215249
8111406;ANGIN COURT SHOPPING CENTRE;NEL9215249D;1;4;9215249D
8114286;AHEER GREYTOWN;PMB3885;2;4;3885
8113707;AHEER GREYTOWN;PMB3885D;1;4;3885D
8113789;SPAR IDUTYWA;MTHBP87;2;4;BP87
8108662;SPAR IDUTYWA;MTHBP87D;1;4;BP87D
8111364;BOXER SUNDUMBILI;RCBCH19;2;4;CH19
8111322;BOXER SUNDUMBILI;RCBCH19D;1;4;CH19D
8111076;KANYAMAZANE MALL;NELT004;2;4;T004
8110350;KANYAMAZANE MALL;NELT004D;1;4;LT004D
8113648;HIGHFLATS SPAR;PMB06188013;2;4;06188013
8111581;HIGHFLATS SPAR;PMB06188013D;1;4;06188013D
8109835;KEI MOUTH SPAR;ESLC391;2;4;C391
8110761;KEI MOUTH SPAR;ESLC391D;1;4;C391D
8109257;RUSTERNBURG BRANCH;RTB9433D;1;4;9433D
8110465;GOLDEN VALLEY;CPTD795;2;4;D795
8110354;GOLDEN VALLEY;CPTD795D;1;4;D795D
8113859;DENEYS SUPERMARK;VERL777;2;4;L777
8111369;DENEYS SUPERMARK;VERL777D;1;4;L777D
8111580;SKY CITY MALL;JHB2400;2;4;2400
8110365;SKY CITY MALL;JHB2400D;1;4;2400D
8113847;ETHWATHWA;KEMDF00;2;4;DF00
8112140;ETHWATHWA;KEMDF00D;1;4;DF00D
8110355;DARRAS CENTRE;JHBZ456;2;4;Z456
8110176;DARRAS CENTRE;JHBZ456D;1;4;Z456D
8113202;WALKERVILLE;VERP762;2;4;P762
8110046;WALKERVILLE;VERP762D;1;4;P762D
8113856;DE DEUR;VERP875;2;4;P875
8110432;DE DEUR;VERP875D;1;4;P875D
8111405;MAROOFS BUTCHERY;VERP410;2;4;P410
8110780;MAROOFS BUTCHERY;VERP410D;1;4;P410D
8113085;SPAR MOOI RIVER;PMBZ447;2;4;Z447
8113086;SPAR MOOI RIVER;PMBZ447D;1;4;Z447D
8113612;HAMMARSDALE MALL;PMBX614;2;4;X614
8102133;HAMMARSDALE MALL;PMBX614D;1;4;X614D
8114280;BETHAL MALL;WIT9215297;2;4;9215297
8094233;BETHAL MALL;WIT9215297D;1;4;9215297D
8114282;BOXER PONGOLA;RCBCP61;2;4;CP61
8114281;BOXER PONGOLA;RCBCP61D;1;4;CP61D
8113148;LEPHALALE MALL;8113148;1;4;8113148
8113151;LEPHALALE MALL;8113151;2;4;8113151
8113152;LEPHALALE MALL;8113152;2;4;8113152
8115620;LEPHALALE MALL;POLBF06;2;4;BF06
8113225;LEPHALALE MALL;POLBF06D;1;4;BF06D
8115708;LEPHALALE MALL;POLFW06;2;4;FW06
8115678;WALL STREET MALL;RTB9876051;2;4;9876051
8115622;WALL STREET MALL;RTB9876051D;1;4;9876051D
8115536;KUNJANI MALL CONCORDIA;GEOGY12;2;4;GY12
8115591;KUNJANI MALL CONCORDIA;GEOGY12D;1;4;GY12D
8115634;LA GARE FRANSCHOEK;CPT7597010;2;4;7597010
8115589;LA GARE FRANSCHOEK;CPT7597010D;1;4;7597010D
